timestamp,weather_icon,wind_speed,humidity,temperature,location
2022-03-07T07:00:00+07:00,rain,24.1 km/h,78%,21.5°,Hà Nội
2022-03-08T07:00:00+07:00,clear-day,22.3 km/h,70%,20.5°,Hà Nội
2022-03-09T07:00:00+07:00,rain,22.3 km/h,77%,19.6°,Hà Nội
2022-03-10T07:00:00+07:00,rain,16.6 km/h,85%,20.6°,Hà Nội
2022-03-11T07:00:00+07:00,rain,13.0 km/h,81%,22.0°,Hà Nội
2022-03-12T07:00:00+07:00,partly-cloudy-day,18.4 km/h,82%,22.7°,Hà Nội
2022-03-13T07:00:00+07:00,rain,16.6 km/h,85%,22.8°,Hà Nội
2022-03-14T07:00:00+07:00,cloudy,14.4 km/h,83%,23.3°,Hà Nội
2022-03-15T07:00:00+07:00,rain,13.0 km/h,79%,24.7°,Hà Nội
2022-03-16T07:00:00+07:00,rain,20.5 km/h,88%,23.5°,Hà Nội
2022-03-17T07:00:00+07:00,rain,14.8 km/h,88%,23.6°,Hà Nội
2022-03-18T07:00:00+07:00,rain,16.3 km/h,84%,24.9°,Hà Nội
2022-03-19T07:00:00+07:00,rain,18.4 km/h,88%,24.1°,Hà Nội
2022-03-20T07:00:00+07:00,rain,27.7 km/h,86%,25.4°,Hà Nội
2022-03-21T07:00:00+07:00,rain,18.4 km/h,89%,25.6°,Hà Nội
2022-03-22T07:00:00+07:00,rain,20.5 km/h,86%,26.4°,Hà Nội
2022-03-23T07:00:00+07:00,rain,31.7 km/h,83%,19.9°,Hà Nội
2022-03-24T07:00:00+07:00,rain,16.6 km/h,88%,18.7°,Hà Nội
2022-03-25T07:00:00+07:00,rain,13.0 km/h,88%,22.4°,Hà Nội
2022-03-26T07:00:00+07:00,partly-cloudy-day,16.6 km/h,83%,26.4°,Hà Nội
2022-03-27T07:00:00+07:00,rain,27.7 km/h,75%,23.1°,Hà Nội
2022-03-28T07:00:00+07:00,rain,13.0 km/h,73%,19.9°,Hà Nội
2022-03-29T07:00:00+07:00,rain,13.0 km/h,83%,20.2°,Hà Nội
2022-03-30T07:00:00+07:00,rain,18.4 km/h,90%,21.9°,Hà Nội
2022-03-31T07:00:00+07:00,rain,25.9 km/h,85%,24.4°,Hà Nội
2022-04-01T07:00:00+07:00,rain,31.7 km/h,84%,18.5°,Hà Nội
2022-04-02T07:00:00+07:00,rain,22.3 km/h,57%,19.5°,Hà Nội
2022-04-03T07:00:00+07:00,clear-day,16.6 km/h,55%,20.4°,Hà Nội
2022-04-04T07:00:00+07:00,clear-day,16.6 km/h,56%,21.4°,Hà Nội
2022-04-05T07:00:00+07:00,clear-day,11.4 km/h,62%,22.0°,Hà Nội
2022-04-06T07:00:00+07:00,clear-day,11.2 km/h,67%,23.8°,Hà Nội
2022-04-07T07:00:00+07:00,clear-day,14.8 km/h,59%,26.1°,Hà Nội
2022-04-08T07:00:00+07:00,clear-day,13.0 km/h,61%,25.1°,Hà Nội
2022-04-09T07:00:00+07:00,clear-day,20.5 km/h,69%,24.3°,Hà Nội
2022-04-10T07:00:00+07:00,partly-cloudy-day,18.4 km/h,73%,24.4°,Hà Nội
2022-04-11T07:00:00+07:00,rain,14.8 km/h,87%,23.2°,Hà Nội
2022-04-12T07:00:00+07:00,rain,18.4 km/h,84%,25.0°,Hà Nội
2022-04-13T07:00:00+07:00,rain,11.2 km/h,76%,26.9°,Hà Nội
2022-04-14T07:00:00+07:00,partly-cloudy-day,20.5 km/h,78%,26.8°,Hà Nội
2022-04-15T07:00:00+07:00,rain,18.4 km/h,85%,26.0°,Hà Nội
2022-04-16T07:00:00+07:00,rain,25.9 km/h,87%,23.9°,Hà Nội
2022-04-17T07:00:00+07:00,rain,20.5 km/h,89%,18.2°,Hà Nội
2022-04-18T07:00:00+07:00,rain,18.4 km/h,79%,19.2°,Hà Nội
2022-04-19T07:00:00+07:00,partly-cloudy-day,16.6 km/h,67%,22.2°,Hà Nội
2022-04-20T07:00:00+07:00,rain,13.0 km/h,76%,22.1°,Hà Nội
2022-04-21T07:00:00+07:00,rain,13.0 km/h,86%,21.9°,Hà Nội
2022-04-22T07:00:00+07:00,rain,20.5 km/h,80%,25.2°,Hà Nội
2022-04-23T07:00:00+07:00,rain,20.5 km/h,82%,27.0°,Hà Nội
2022-04-24T07:00:00+07:00,cloudy,20.5 km/h,86%,26.8°,Hà Nội
2022-04-25T07:00:00+07:00,partly-cloudy-day,24.1 km/h,84%,27.7°,Hà Nội
2022-04-26T07:00:00+07:00,rain,20.5 km/h,82%,28.1°,Hà Nội
2022-04-27T07:00:00+07:00,rain,18.4 km/h,84%,28.1°,Hà Nội
2022-04-28T07:00:00+07:00,rain,22.3 km/h,88%,27.2°,Hà Nội
2022-04-29T07:00:00+07:00,rain,14.8 km/h,88%,26.8°,Hà Nội
2022-04-30T07:00:00+07:00,rain,17.5 km/h,80%,28.6°,Hà Nội
2022-05-01T07:00:00+07:00,rain,35.3 km/h,67%,23.4°,Hà Nội
2022-05-02T07:00:00+07:00,partly-cloudy-day,18.5 km/h,50%,23.9°,Hà Nội
2022-05-03T07:00:00+07:00,partly-cloudy-day,17.6 km/h,55%,24.8°,Hà Nội
2022-05-04T07:00:00+07:00,partly-cloudy-day,16.6 km/h,54%,25.0°,Hà Nội
2022-05-05T07:00:00+07:00,clear-day,16.6 km/h,64%,25.7°,Hà Nội
2022-05-06T07:00:00+07:00,partly-cloudy-day,9.4 km/h,74%,26.0°,Hà Nội
2022-05-07T07:00:00+07:00,rain,19.4 km/h,80%,26.7°,Hà Nội
2022-05-08T07:00:00+07:00,rain,25.0 km/h,85%,26.2°,Hà Nội
2022-05-09T07:00:00+07:00,rain,22.3 km/h,83%,27.1°,Hà Nội
2022-05-10T07:00:00+07:00,rain,21.4 km/h,82%,28.6°,Hà Nội
2022-05-11T07:00:00+07:00,rain,15.7 km/h,83%,28.9°,Hà Nội
2022-05-12T07:00:00+07:00,rain,18.4 km/h,88%,26.9°,Hà Nội
2022-05-13T07:00:00+07:00,rain,20.5 km/h,84%,26.9°,Hà Nội
2022-05-14T07:00:00+07:00,rain,13.9 km/h,87%,24.4°,Hà Nội
2022-05-15T07:00:00+07:00,rain,17.5 km/h,84%,24.9°,Hà Nội
2022-05-16T07:00:00+07:00,rain,15.7 km/h,62%,23.9°,Hà Nội
2022-05-17T07:00:00+07:00,partly-cloudy-day,16.6 km/h,64%,24.7°,Hà Nội
2022-05-18T07:00:00+07:00,partly-cloudy-day,20.3 km/h,70%,25.5°,Hà Nội
2022-05-19T07:00:00+07:00,rain,15.7 km/h,79%,25.9°,Hà Nội
2022-05-20T07:00:00+07:00,rain,13.9 km/h,81%,26.9°,Hà Nội
2022-05-21T07:00:00+07:00,rain,17.5 km/h,79%,25.6°,Hà Nội
2022-05-22T07:00:00+07:00,rain,19.4 km/h,92%,24.3°,Hà Nội
2022-05-23T07:00:00+07:00,rain,19.4 km/h,95%,24.6°,Hà Nội
2022-05-24T07:00:00+07:00,rain,15.7 km/h,96%,24.0°,Hà Nội
2022-05-25T07:00:00+07:00,rain,15.7 km/h,87%,27.1°,Hà Nội
2022-05-26T07:00:00+07:00,rain,16.6 km/h,83%,28.7°,Hà Nội
2022-05-27T07:00:00+07:00,rain,23.2 km/h,86%,27.9°,Hà Nội
2022-05-28T07:00:00+07:00,rain,22.3 km/h,86%,28.8°,Hà Nội
2022-05-29T07:00:00+07:00,rain,23.2 km/h,87%,28.4°,Hà Nội
2022-05-30T07:00:00+07:00,rain,17.7 km/h,87%,28.2°,Hà Nội
2022-05-31T07:00:00+07:00,rain,16.6 km/h,85%,27.2°,Hà Nội
2022-06-01T07:00:00+07:00,rain,26.8 km/h,83%,28.8°,Hà Nội
2022-06-02T07:00:00+07:00,rain,15.7 km/h,80%,29.9°,Hà Nội
2022-06-03T07:00:00+07:00,rain,16.6 km/h,72%,30.9°,Hà Nội
2022-06-04T07:00:00+07:00,partly-cloudy-day,16.6 km/h,68%,32.3°,Hà Nội
2022-06-05T07:00:00+07:00,partly-cloudy-day,15.7 km/h,77%,30.9°,Hà Nội
2022-06-06T07:00:00+07:00,rain,15.7 km/h,84%,28.2°,Hà Nội
2022-06-07T07:00:00+07:00,rain,13.9 km/h,82%,28.2°,Hà Nội
2022-06-08T07:00:00+07:00,rain,11.2 km/h,86%,27.8°,Hà Nội
2022-06-09T07:00:00+07:00,rain,12.1 km/h,82%,29.0°,Hà Nội
2022-06-10T07:00:00+07:00,rain,13.0 km/h,81%,29.9°,Hà Nội
2022-06-11T07:00:00+07:00,rain,12.1 km/h,87%,28.1°,Hà Nội
2022-06-12T07:00:00+07:00,rain,13.9 km/h,77%,30.9°,Hà Nội
2022-06-13T07:00:00+07:00,rain,23.2 km/h,75%,30.9°,Hà Nội
2022-06-14T07:00:00+07:00,rain,16.6 km/h,85%,27.5°,Hà Nội
2022-06-15T07:00:00+07:00,rain,13.0 km/h,81%,28.3°,Hà Nội
2022-06-16T07:00:00+07:00,rain,13.0 km/h,76%,30.0°,Hà Nội
2022-06-17T07:00:00+07:00,rain,14.8 km/h,67%,31.4°,Hà Nội
2022-06-18T07:00:00+07:00,partly-cloudy-day,19.4 km/h,62%,32.4°,Hà Nội
2022-06-19T07:00:00+07:00,partly-cloudy-day,15.7 km/h,59%,33.7°,Hà Nội
2022-06-20T07:00:00+07:00,partly-cloudy-day,15.7 km/h,59%,33.6°,Hà Nội
2022-06-21T07:00:00+07:00,partly-cloudy-day,22.3 km/h,65%,33.3°,Hà Nội
2022-06-22T07:00:00+07:00,partly-cloudy-day,25.9 km/h,72%,31.6°,Hà Nội
2022-06-23T07:00:00+07:00,rain,15.7 km/h,84%,28.0°,Hà Nội
2022-06-24T07:00:00+07:00,rain,20.3 km/h,75%,30.3°,Hà Nội
2022-06-25T07:00:00+07:00,rain,19.4 km/h,70%,30.7°,Hà Nội
2022-06-26T07:00:00+07:00,rain,21.4 km/h,76%,30.3°,Hà Nội
2022-06-27T07:00:00+07:00,rain,21.4 km/h,70%,32.0°,Hà Nội
2022-06-28T07:00:00+07:00,partly-cloudy-day,19.4 km/h,70%,32.3°,Hà Nội
2022-06-29T07:00:00+07:00,rain,13.9 km/h,75%,30.6°,Hà Nội
2022-06-30T07:00:00+07:00,rain,14.3 km/h,83%,28.3°,Hà Nội
2022-07-01T07:00:00+07:00,rain,16.6 km/h,80%,28.9°,Hà Nội
2022-07-02T07:00:00+07:00,rain,27.9 km/h,74%,30.6°,Hà Nội
2022-07-03T07:00:00+07:00,rain,11.2 km/h,73%,31.2°,Hà Nội
2022-07-04T07:00:00+07:00,rain,15.7 km/h,73%,32.5°,Hà Nội
2022-07-05T07:00:00+07:00,rain,24.1 km/h,79%,30.4°,Hà Nội
2022-07-06T07:00:00+07:00,rain,12.1 km/h,85%,28.0°,Hà Nội
2022-07-07T07:00:00+07:00,rain,13.9 km/h,86%,27.6°,Hà Nội
2022-07-08T07:00:00+07:00,rain,12.1 km/h,87%,27.5°,Hà Nội
2022-07-09T07:00:00+07:00,rain,17.6 km/h,88%,27.5°,Hà Nội
2022-07-10T07:00:00+07:00,rain,10.3 km/h,79%,29.4°,Hà Nội
2022-07-11T07:00:00+07:00,rain,16.6 km/h,79%,29.8°,Hà Nội
2022-07-12T07:00:00+07:00,rain,16.3 km/h,81%,29.6°,Hà Nội
2022-07-13T07:00:00+07:00,rain,13.0 km/h,84%,29.0°,Hà Nội
2022-07-14T07:00:00+07:00,rain,16.6 km/h,79%,29.7°,Hà Nội
2022-07-15T07:00:00+07:00,rain,18.5 km/h,82%,29.4°,Hà Nội
2022-07-16T07:00:00+07:00,partly-cloudy-day,16.6 km/h,76%,31.2°,Hà Nội
2022-07-17T07:00:00+07:00,rain,19.4 km/h,77%,32.1°,Hà Nội
2022-07-18T07:00:00+07:00,rain,21.4 km/h,76%,32.3°,Hà Nội
2022-07-19T07:00:00+07:00,rain,16.7 km/h,82%,29.1°,Hà Nội
2022-07-20T07:00:00+07:00,rain,19.4 km/h,84%,28.8°,Hà Nội
2022-07-21T07:00:00+07:00,rain,20.3 km/h,87%,27.9°,Hà Nội
2022-07-22T07:00:00+07:00,rain,22.4 km/h,86%,27.7°,Hà Nội
2022-07-23T07:00:00+07:00,rain,13.9 km/h,78%,29.7°,Hà Nội
2022-07-24T07:00:00+07:00,rain,15.7 km/h,74%,30.9°,Hà Nội
2022-07-25T07:00:00+07:00,partly-cloudy-day,15.7 km/h,72%,30.9°,Hà Nội
2022-07-26T07:00:00+07:00,partly-cloudy-day,17.5 km/h,73%,30.8°,Hà Nội
2022-07-27T07:00:00+07:00,partly-cloudy-day,17.5 km/h,74%,30.7°,Hà Nội
2022-07-28T07:00:00+07:00,partly-cloudy-day,14.8 km/h,75%,30.7°,Hà Nội
2022-07-29T07:00:00+07:00,rain,15.7 km/h,76%,30.8°,Hà Nội
2022-07-30T07:00:00+07:00,rain,25.9 km/h,78%,29.6°,Hà Nội
2022-07-31T07:00:00+07:00,rain,19.4 km/h,79%,29.4°,Hà Nội
2022-08-01T07:00:00+07:00,rain,20.3 km/h,80%,29.1°,Hà Nội
2022-08-02T07:00:00+07:00,rain,14.8 km/h,76%,30.4°,Hà Nội
2022-08-03T07:00:00+07:00,partly-cloudy-day,14.8 km/h,70%,31.4°,Hà Nội
2022-08-04T07:00:00+07:00,rain,18.4 km/h,77%,30.7°,Hà Nội
2022-08-05T07:00:00+07:00,rain,17.6 km/h,80%,28.3°,Hà Nội
2022-08-06T07:00:00+07:00,rain,15.7 km/h,86%,27.3°,Hà Nội
2022-08-07T07:00:00+07:00,rain,14.8 km/h,88%,27.7°,Hà Nội
2022-08-08T07:00:00+07:00,rain,12.3 km/h,82%,28.5°,Hà Nội
2022-08-09T07:00:00+07:00,rain,8.8 km/h,75%,29.7°,Hà Nội
2022-08-10T07:00:00+07:00,rain,17.6 km/h,83%,28.4°,Hà Nội
2022-08-11T07:00:00+07:00,rain,19.4 km/h,92%,26.0°,Hà Nội
2022-08-12T07:00:00+07:00,rain,20.4 km/h,92%,25.3°,Hà Nội
2022-08-13T07:00:00+07:00,rain,13.0 km/h,82%,28.0°,Hà Nội
2022-08-14T07:00:00+07:00,rain,13.9 km/h,82%,28.8°,Hà Nội
2022-08-15T07:00:00+07:00,rain,16.6 km/h,79%,29.4°,Hà Nội
2022-08-16T07:00:00+07:00,rain,15.7 km/h,76%,30.7°,Hà Nội
2022-08-17T07:00:00+07:00,rain,13.9 km/h,80%,30.3°,Hà Nội
2022-08-18T07:00:00+07:00,rain,19.4 km/h,78%,30.6°,Hà Nội
2022-08-19T07:00:00+07:00,rain,25.0 km/h,77%,31.1°,Hà Nội
2022-08-20T07:00:00+07:00,rain,20.3 km/h,88%,27.7°,Hà Nội
2022-08-21T07:00:00+07:00,rain,21.2 km/h,90%,27.0°,Hà Nội
2022-08-22T07:00:00+07:00,rain,13.9 km/h,81%,29.6°,Hà Nội
2022-08-23T07:00:00+07:00,rain,13.9 km/h,85%,29.5°,Hà Nội
2022-08-24T07:00:00+07:00,rain,10.3 km/h,78%,30.9°,Hà Nội
2022-08-25T07:00:00+07:00,rain,23.2 km/h,89%,28.0°,Hà Nội
2022-08-26T07:00:00+07:00,rain,22.3 km/h,85%,28.0°,Hà Nội
2022-08-27T07:00:00+07:00,rain,20.3 km/h,78%,29.7°,Hà Nội
2022-08-28T07:00:00+07:00,rain,19.4 km/h,78%,30.4°,Hà Nội
2022-08-29T07:00:00+07:00,rain,17.5 km/h,76%,30.7°,Hà Nội
2022-08-30T07:00:00+07:00,partly-cloudy-day,13.9 km/h,74%,30.8°,Hà Nội
2022-08-31T07:00:00+07:00,rain,12.1 km/h,76%,30.5°,Hà Nội
2022-09-01T07:00:00+07:00,rain,17.5 km/h,83%,28.6°,Hà Nội
2022-09-02T07:00:00+07:00,rain,10.3 km/h,72%,30.2°,Hà Nội
2022-09-03T07:00:00+07:00,rain,15.7 km/h,73%,30.8°,Hà Nội
2022-09-04T07:00:00+07:00,rain,20.3 km/h,80%,27.6°,Hà Nội
2022-09-05T07:00:00+07:00,partly-cloudy-day,11.2 km/h,67%,29.4°,Hà Nội
2022-09-06T07:00:00+07:00,partly-cloudy-day,10.3 km/h,64%,30.1°,Hà Nội
2022-09-07T07:00:00+07:00,rain,14.8 km/h,73%,28.9°,Hà Nội
2022-09-08T07:00:00+07:00,rain,26.8 km/h,89%,26.4°,Hà Nội
2022-09-09T07:00:00+07:00,rain,9.4 km/h,84%,26.9°,Hà Nội
2022-09-10T07:00:00+07:00,rain,10.3 km/h,81%,28.1°,Hà Nội
2022-09-11T07:00:00+07:00,rain,12.1 km/h,78%,28.7°,Hà Nội
2022-09-12T07:00:00+07:00,rain,12.1 km/h,74%,29.4°,Hà Nội
2022-09-13T07:00:00+07:00,rain,11.5 km/h,77%,29.3°,Hà Nội
2022-09-14T07:00:00+07:00,partly-cloudy-day,11.2 km/h,72%,29.9°,Hà Nội
2022-09-15T07:00:00+07:00,rain,14.8 km/h,74%,30.2°,Hà Nội
2022-09-16T07:00:00+07:00,rain,16.6 km/h,82%,28.4°,Hà Nội
2022-09-17T07:00:00+07:00,rain,14.8 km/h,82%,27.9°,Hà Nội
2022-09-18T07:00:00+07:00,rain,11.2 km/h,76%,29.6°,Hà Nội
2022-09-19T07:00:00+07:00,rain,11.2 km/h,76%,30.2°,Hà Nội
2022-09-20T07:00:00+07:00,rain,16.6 km/h,78%,29.3°,Hà Nội
2022-09-21T07:00:00+07:00,rain,12.1 km/h,81%,27.5°,Hà Nội
2022-09-22T07:00:00+07:00,rain,17.5 km/h,82%,27.6°,Hà Nội
2022-09-23T07:00:00+07:00,rain,24.1 km/h,79%,27.4°,Hà Nội
2022-09-24T07:00:00+07:00,rain,13.9 km/h,79%,26.6°,Hà Nội
2022-09-25T07:00:00+07:00,rain,18.4 km/h,82%,26.0°,Hà Nội
2022-09-26T07:00:00+07:00,rain,9.4 km/h,79%,27.9°,Hà Nội
2022-09-27T07:00:00+07:00,rain,11.2 km/h,74%,29.0°,Hà Nội
2022-09-28T07:00:00+07:00,rain,12.1 km/h,80%,26.9°,Hà Nội
2022-09-29T07:00:00+07:00,rain,14.8 km/h,86%,26.1°,Hà Nội
2022-09-30T07:00:00+07:00,rain,23.2 km/h,84%,26.6°,Hà Nội
2022-10-01T07:00:00+07:00,rain,19.4 km/h,89%,26.2°,Hà Nội
2022-10-02T07:00:00+07:00,rain,17.5 km/h,83%,26.9°,Hà Nội
2022-10-03T07:00:00+07:00,rain,17.7 km/h,81%,27.8°,Hà Nội
2022-10-04T07:00:00+07:00,rain,8.5 km/h,81%,27.5°,Hà Nội
2022-10-05T07:00:00+07:00,rain,16.6 km/h,77%,28.3°,Hà Nội
2022-10-06T07:00:00+07:00,rain,26.8 km/h,84%,26.7°,Hà Nội
2022-10-07T07:00:00+07:00,rain,14.9 km/h,85%,26.4°,Hà Nội
2022-10-08T07:00:00+07:00,rain,16.6 km/h,81%,26.7°,Hà Nội
2022-10-09T07:00:00+07:00,rain,26.8 km/h,76%,25.3°,Hà Nội
2022-10-10T07:00:00+07:00,rain,17.5 km/h,58%,23.8°,Hà Nội
2022-10-11T07:00:00+07:00,clear-day,16.6 km/h,59%,23.9°,Hà Nội
2022-10-12T07:00:00+07:00,clear-day,13.9 km/h,57%,24.9°,Hà Nội
2022-10-13T07:00:00+07:00,partly-cloudy-day,11.2 km/h,57%,25.0°,Hà Nội
2022-10-14T07:00:00+07:00,partly-cloudy-day,17.5 km/h,60%,24.8°,Hà Nội
2022-10-15T07:00:00+07:00,partly-cloudy-day,17.5 km/h,55%,25.7°,Hà Nội
2022-10-16T07:00:00+07:00,partly-cloudy-day,17.6 km/h,59%,25.8°,Hà Nội
2022-10-17T07:00:00+07:00,partly-cloudy-day,20.5 km/h,45%,27.2°,Hà Nội
2022-10-18T07:00:00+07:00,partly-cloudy-day,20.8 km/h,43%,26.1°,Hà Nội
2022-10-19T07:00:00+07:00,rain,16.6 km/h,58%,21.7°,Hà Nội
2022-10-20T07:00:00+07:00,rain,13.9 km/h,92%,17.3°,Hà Nội
2022-10-21T07:00:00+07:00,rain,12.1 km/h,93%,19.9°,Hà Nội
2022-10-22T07:00:00+07:00,partly-cloudy-day,10.9 km/h,77%,25.3°,Hà Nội
2022-10-23T07:00:00+07:00,rain,7.4 km/h,71%,27.7°,Hà Nội
2022-10-24T07:00:00+07:00,rain,15.7 km/h,69%,27.6°,Hà Nội
2022-10-25T07:00:00+07:00,rain,13.9 km/h,83%,24.9°,Hà Nội
2022-10-26T07:00:00+07:00,rain,9.4 km/h,83%,25.2°,Hà Nội
2022-10-27T07:00:00+07:00,rain,11.2 km/h,75%,26.5°,Hà Nội
2022-10-28T07:00:00+07:00,partly-cloudy-day,11.2 km/h,69%,26.8°,Hà Nội
2022-10-29T07:00:00+07:00,rain,12.1 km/h,73%,26.1°,Hà Nội
2022-10-30T07:00:00+07:00,clear-day,13.9 km/h,73%,25.7°,Hà Nội
2022-10-31T07:00:00+07:00,partly-cloudy-day,19.4 km/h,56%,25.7°,Hà Nội
2022-11-01T07:00:00+07:00,partly-cloudy-day,20.5 km/h,52%,24.5°,Hà Nội
2022-11-02T07:00:00+07:00,partly-cloudy-day,14.8 km/h,61%,23.0°,Hà Nội
2022-11-03T07:00:00+07:00,partly-cloudy-day,10.4 km/h,62%,23.4°,Hà Nội
2022-11-04T07:00:00+07:00,partly-cloudy-day,11.2 km/h,65%,24.2°,Hà Nội
2022-11-05T07:00:00+07:00,clear-day,19.4 km/h,67%,24.4°,Hà Nội
2022-11-06T07:00:00+07:00,clear-day,10.3 km/h,72%,23.5°,Hà Nội
2022-11-07T07:00:00+07:00,partly-cloudy-day,11.2 km/h,75%,23.6°,Hà Nội
2022-11-08T07:00:00+07:00,partly-cloudy-day,14.8 km/h,74%,24.1°,Hà Nội
2022-11-09T07:00:00+07:00,clear-day,13.0 km/h,75%,24.4°,Hà Nội
2022-11-10T07:00:00+07:00,rain,9.4 km/h,81%,24.7°,Hà Nội
2022-11-11T07:00:00+07:00,rain,14.8 km/h,80%,25.7°,Hà Nội
2022-11-12T07:00:00+07:00,rain,15.7 km/h,78%,26.1°,Hà Nội
2022-11-13T07:00:00+07:00,rain,11.2 km/h,79%,25.5°,Hà Nội
2022-11-14T07:00:00+07:00,rain,9.4 km/h,82%,25.5°,Hà Nội
2022-11-15T07:00:00+07:00,rain,15.7 km/h,81%,25.9°,Hà Nội
2022-11-16T07:00:00+07:00,rain,16.6 km/h,78%,27.0°,Hà Nội
2022-11-17T07:00:00+07:00,rain,22.3 km/h,80%,26.9°,Hà Nội
2022-11-18T07:00:00+07:00,rain,17.5 km/h,82%,26.9°,Hà Nội
2022-11-19T07:00:00+07:00,rain,13.9 km/h,79%,26.7°,Hà Nội
2022-11-20T07:00:00+07:00,rain,13.9 km/h,78%,25.1°,Hà Nội
2022-11-21T07:00:00+07:00,rain,10.6 km/h,75%,25.4°,Hà Nội
2022-11-22T07:00:00+07:00,rain,9.4 km/h,76%,25.3°,Hà Nội
2022-11-23T07:00:00+07:00,rain,10.4 km/h,76%,26.3°,Hà Nội
2022-11-24T07:00:00+07:00,rain,15.4 km/h,88%,22.9°,Hà Nội
2022-11-25T07:00:00+07:00,rain,8.5 km/h,89%,23.4°,Hà Nội
2022-11-26T07:00:00+07:00,rain,15.7 km/h,92%,23.1°,Hà Nội
2022-11-27T07:00:00+07:00,rain,21.4 km/h,81%,26.9°,Hà Nội
2022-11-28T07:00:00+07:00,partly-cloudy-day,20.5 km/h,81%,27.7°,Hà Nội
2022-11-29T07:00:00+07:00,rain,18.5 km/h,81%,27.7°,Hà Nội
2022-11-30T07:00:00+07:00,rain,29.7 km/h,82%,25.9°,Hà Nội
2022-12-01T07:00:00+07:00,rain,23.2 km/h,80%,15.4°,Hà Nội
2022-12-02T07:00:00+07:00,partly-cloudy-day,20.5 km/h,67%,15.3°,Hà Nội
2022-12-03T07:00:00+07:00,cloudy,11.2 km/h,69%,17.5°,Hà Nội
2022-12-04T07:00:00+07:00,cloudy,17.5 km/h,78%,17.4°,Hà Nội
2022-12-05T07:00:00+07:00,rain,20.3 km/h,71%,16.8°,Hà Nội
2022-12-06T07:00:00+07:00,partly-cloudy-day,13.9 km/h,61%,17.0°,Hà Nội
2022-12-07T07:00:00+07:00,cloudy,16.6 km/h,71%,16.9°,Hà Nội
2022-12-08T07:00:00+07:00,rain,13.9 km/h,80%,16.6°,Hà Nội
2022-12-09T07:00:00+07:00,cloudy,14.8 km/h,81%,16.6°,Hà Nội
2022-12-10T07:00:00+07:00,rain,13.0 km/h,87%,16.2°,Hà Nội
2022-12-11T07:00:00+07:00,rain,11.2 km/h,64%,18.5°,Hà Nội
2022-12-12T07:00:00+07:00,rain,20.3 km/h,58%,18.5°,Hà Nội
2022-12-13T07:00:00+07:00,clear-day,11.4 km/h,52%,18.0°,Hà Nội
2022-12-14T07:00:00+07:00,partly-cloudy-day,16.6 km/h,48%,18.4°,Hà Nội
2022-12-15T07:00:00+07:00,clear-day,13.0 km/h,61%,17.1°,Hà Nội
2022-12-16T07:00:00+07:00,clear-day,10.3 km/h,67%,18.2°,Hà Nội
2022-12-17T07:00:00+07:00,cloudy,26.8 km/h,39%,19.0°,Hà Nội
2022-12-18T07:00:00+07:00,partly-cloudy-day,22.1 km/h,31%,16.6°,Hà Nội
2022-12-19T07:00:00+07:00,clear-day,11.2 km/h,46%,14.6°,Hà Nội
2022-12-20T07:00:00+07:00,partly-cloudy-day,8.5 km/h,55%,16.2°,Hà Nội
2022-12-21T07:00:00+07:00,partly-cloudy-day,15.7 km/h,45%,19.1°,Hà Nội
2022-12-22T07:00:00+07:00,partly-cloudy-day,13.9 km/h,58%,18.0°,Hà Nội
2022-12-23T07:00:00+07:00,partly-cloudy-day,17.6 km/h,51%,19.7°,Hà Nội
2022-12-24T07:00:00+07:00,partly-cloudy-day,12.1 km/h,49%,19.4°,Hà Nội
2022-12-25T07:00:00+07:00,partly-cloudy-day,17.6 km/h,65%,18.5°,Hà Nội
2022-12-26T07:00:00+07:00,rain,10.3 km/h,79%,17.2°,Hà Nội
2022-12-27T07:00:00+07:00,rain,15.7 km/h,77%,19.1°,Hà Nội
2022-12-28T07:00:00+07:00,rain,22.3 km/h,80%,15.1°,Hà Nội
2022-12-29T07:00:00+07:00,rain,15.3 km/h,65%,13.6°,Hà Nội
2022-12-30T07:00:00+07:00,partly-cloudy-day,16.6 km/h,66%,14.2°,Hà Nội
2022-12-31T07:00:00+07:00,partly-cloudy-day,11.2 km/h,63%,15.2°,Hà Nội
2023-01-01T07:00:00+07:00,partly-cloudy-day,13.0 km/h,67%,16.8°,Hà Nội
2023-01-02T07:00:00+07:00,partly-cloudy-day,14.8 km/h,70%,18.0°,Hà Nội
2023-01-03T07:00:00+07:00,rain,16.6 km/h,67%,18.1°,Hà Nội
2023-01-04T07:00:00+07:00,partly-cloudy-day,14.8 km/h,70%,18.8°,Hà Nội
2023-01-05T07:00:00+07:00,partly-cloudy-day,14.8 km/h,75%,19.2°,Hà Nội
2023-01-06T07:00:00+07:00,partly-cloudy-day,25.9 km/h,57%,20.3°,Hà Nội
2023-01-07T07:00:00+07:00,partly-cloudy-day,9.4 km/h,59%,17.8°,Hà Nội
2023-01-08T07:00:00+07:00,partly-cloudy-day,14.8 km/h,63%,19.2°,Hà Nội
2023-01-09T07:00:00+07:00,rain,13.0 km/h,73%,20.3°,Hà Nội
2023-01-10T07:00:00+07:00,rain,14.8 km/h,83%,20.1°,Hà Nội
2023-01-11T07:00:00+07:00,rain,11.2 km/h,89%,19.4°,Hà Nội
2023-01-12T07:00:00+07:00,rain,18.4 km/h,83%,20.9°,Hà Nội
2023-01-13T07:00:00+07:00,partly-cloudy-day,16.6 km/h,80%,22.8°,Hà Nội
