time_bucket,location,avg_pm25,avg_pm10,avg_o3,avg_no2,avg_so2,avg_co,aqi_pm25,aqi_pm10,aqi_o3,aqi_co,aqi_so2,aqi_no2,calculated_aqi,aqi_category,temperature_c,humidity_pct,wind_speed_kmh,weather_category
2025-03-08 17:00:00,Vân Hà,31.9,44.45,,8.9,,367.0,93.0,40.8,,4.0,,4.0,93.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 18:00:00,Vân Hà,39.2,46.0,,9.6,,374.3,110.0,42.2,,4.0,,5.0,110.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 19:00:00,Vân Hà,47.3,47.550000000000004,,9.8,,397.4,130.0,43.6,,4.0,,5.0,130.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 20:00:00,Vân Hà,48.0,49.1,,10.3,,485.0,132.0,45.0,,5.0,,5.0,132.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 21:00:00,Vân Hà,48.0,52.5,,14.5,,538.2,132.0,49.0,,5.0,,7.0,132.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 22:00:00,Vân Hà,49.2,53.9,,12.0,,542.9,134.0,50.0,,5.0,,6.0,134.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 23:00:00,Vân Hà,57.5,62.8,,13.1,,633.5,151.0,54.0,,6.0,,7.0,151.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 00:00:00,Vân Hà,69.9,76.2,,21.0,,568.6,158.0,61.0,,6.0,,11.0,158.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 01:00:00,Vân Hà,52.0,56.9,,12.4,,321.0,142.0,51.0,,3.0,,6.0,142.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 02:00:00,Vân Hà,45.0,49.2,,9.4,,296.4,124.0,46.0,,3.0,,5.0,124.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 03:00:00,Vân Hà,42.0,46.0,,7.5,,295.0,116.0,43.0,,3.0,,4.0,116.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 04:00:00,Vân Hà,45.4,49.7,,7.8,,348.6,125.0,46.0,,3.0,,4.0,125.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 05:00:00,Vân Hà,44.8,49.0,,7.7,,333.5,124.0,45.0,,3.0,,4.0,124.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 06:00:00,Vân Hà,52.8,57.7,,7.9,,382.0,144.0,52.0,,4.0,,4.0,144.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 07:00:00,Vân Hà,52.3,57.2,,8.2,,363.0,142.0,52.0,,4.0,,4.0,142.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 08:00:00,Vân Hà,53.5,58.5,,10.5,,375.4,145.0,52.0,,4.0,,5.0,145.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 09:00:00,Vân Hà,58.6,64.0,,15.0,,430.0,152.0,55.0,,4.0,,8.0,152.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 10:00:00,Vân Hà,87.9,95.8,,31.4,,814.2,167.0,71.0,,8.0,,16.0,167.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 11:00:00,Vân Hà,78.0,85.1,,27.8,,635.7,162.0,66.0,,6.0,,14.0,162.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 12:00:00,Vân Hà,90.8,97.9,,16.8,,542.8,169.0,72.0,,5.0,,8.0,169.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 13:00:00,Vân Hà,91.5,94.9,,11.2,,528.5,169.0,70.0,,5.0,,6.0,169.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 14:00:00,Vân Hà,81.9,82.3,,9.5,,550.5,164.0,64.0,,5.0,,5.0,164.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 15:00:00,Vân Hà,79.6,79.8,,9.3,,539.8,163.0,62.666666666666664,,5.0,,5.0,163.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 16:00:00,Vân Hà,76.9,77.3,,9.3,,523.1,161.0,61.333333333333336,,5.0,,5.0,161.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 17:00:00,Vân Hà,74.5,74.8,,11.4,,518.6,160.0,60.0,,5.0,,6.0,160.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 18:00:00,Vân Hà,89.1,90.4,,11.5,,633.4,168.0,68.0,,6.0,,6.0,168.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 19:00:00,Vân Hà,106.5,111.2,,13.7,,752.3,177.0,79.0,,7.0,,7.0,177.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 20:00:00,Vân Hà,93.0,99.8,,14.8,,812.0,170.0,73.0,,8.0,,7.0,170.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 21:00:00,Vân Hà,87.1,94.8,,20.4,,799.2,167.0,70.0,,8.0,,10.0,167.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 22:00:00,Vân Hà,71.4,77.8,,29.9,,735.3,158.0,62.0,,7.0,,15.0,158.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 23:00:00,Vân Hà,62.8,68.6,,39.0,,590.0,154.0,57.0,,6.0,,20.0,154.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 00:00:00,Vân Hà,56.9,62.1,,32.3,,425.1,151.0,54.0,,4.0,,16.0,151.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 01:00:00,Vân Hà,68.5,74.7,,21.1,,508.5,157.0,60.0,,5.0,,11.0,157.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 02:00:00,Vân Hà,63.6,69.5,,15.0,,448.4,154.0,58.0,,4.0,,8.0,154.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 03:00:00,Vân Hà,69.1,75.4,,14.7,,467.2,157.0,61.0,,5.0,,7.0,157.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 04:00:00,Vân Hà,70.2,76.6,,15.4,,500.4,158.0,61.0,,5.0,,8.0,158.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 05:00:00,Vân Hà,70.6,76.9,,15.6,,476.2,158.0,61.0,,5.0,,8.0,158.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 06:00:00,Vân Hà,70.7,77.1,,14.8,,389.9,158.0,62.0,,4.0,,7.0,158.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 07:00:00,Vân Hà,77.0,84.0,,16.6,,417.0,161.0,65.0,,4.0,,8.0,161.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 08:00:00,Vân Hà,84.3,91.9,,11.9,,556.4,165.0,69.0,,6.0,,6.0,165.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 09:00:00,Vân Hà,84.1,91.7,,16.1,,481.5,165.0,69.0,,5.0,,8.0,165.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 10:00:00,Vân Hà,85.5,93.1,,16.1,,444.2,166.0,70.0,,4.0,,8.0,166.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 11:00:00,Vân Hà,79.1,86.1,,18.7,,666.5,162.0,66.0,,7.0,,9.0,162.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 12:00:00,Vân Hà,81.3,88.6,,20.3,,717.0,164.0,67.0,,7.0,,10.0,164.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 13:00:00,Vân Hà,84.1,91.7,,22.8,,858.7,165.0,69.0,,9.0,,11.0,165.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 14:00:00,Vân Hà,89.8,97.8,,21.2,,854.5,168.0,72.0,,8.0,,11.0,168.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 15:00:00,Vân Hà,92.6,100.9,,21.1,,843.2,170.0,73.0,,8.0,,11.0,170.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 16:00:00,Vân Hà,143.6,165.5,,16.8,,923.4,196.0,106.0,,9.0,,8.0,196.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 17:00:00,Vân Hà,121.4,136.3,,21.9,,1020.2,185.0,91.0,,10.0,,11.0,185.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 18:00:00,Vân Hà,106.5,115.9,,22.5,,896.4,177.0,81.0,,9.0,,11.0,177.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 19:00:00,Vân Hà,127.0,138.1,,29.1,,1071.8,188.0,92.0,,11.0,,15.0,188.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 20:00:00,Vân Hà,100.9,109.9,,23.6,,810.1,174.0,78.0,,8.0,,12.0,174.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 21:00:00,Vân Hà,57.9,63.3,,19.6,,469.2,151.0,55.0,,5.0,,10.0,151.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 22:00:00,Vân Hà,67.6,73.8,,16.2,,414.7,156.0,60.0,,4.0,,8.0,156.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 23:00:00,Vân Hà,66.0,72.1,,15.6,,428.0,156.0,59.0,,4.0,,8.0,156.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 00:00:00,Vân Hà,58.7,64.1,,11.2,,390.8,152.0,55.0,,4.0,,6.0,152.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 01:00:00,Vân Hà,58.4,63.8,,9.1,,412.6,152.0,55.0,,4.0,,5.0,152.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 02:00:00,Vân Hà,62.2,67.9,,7.6,,421.5,154.0,57.0,,4.0,,4.0,154.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 03:00:00,Vân Hà,58.9,74.9,,7.1,,370.8,152.0,60.5,,4.0,,4.0,152.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 04:00:00,Vân Hà,75.1,81.9,,6.0,,423.8,160.0,64.0,,4.0,,3.0,160.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 05:00:00,Vân Hà,71.7,78.2,,6.4,,392.0,159.0,62.0,,4.0,,3.0,159.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 06:00:00,Vân Hà,44.1,48.3,,6.9,,273.3,122.0,45.0,,3.0,,3.0,122.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 07:00:00,Vân Hà,36.3,39.8,,8.1,,303.9,102.0,37.0,,3.0,,4.0,102.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 08:00:00,Vân Hà,58.6,64.0,,13.8,,643.8,152.0,55.0,,6.0,,7.0,152.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 09:00:00,Vân Hà,71.8,78.4,,21.1,,583.2,159.0,62.0,,6.0,,11.0,159.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 10:00:00,Vân Hà,57.4,62.7,,16.6,,398.1,151.0,54.0,,4.0,,8.0,151.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 11:00:00,Vân Hà,71.1,77.6,,19.0,,497.8,158.0,62.0,,5.0,,10.0,158.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 12:00:00,Vân Hà,90.8,100.9,,20.8,,599.9,169.0,73.0,,6.0,,10.0,169.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 13:00:00,Vân Hà,75.3,82.2,,17.7,,515.0,160.0,64.0,,5.0,,9.0,160.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 14:00:00,Vân Hà,70.7,76.7,,13.6,,452.2,158.0,61.0,,4.0,,7.0,158.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 15:00:00,Vân Hà,75.9,80.5,,11.5,,420.1,161.0,63.0,,4.0,,6.0,161.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 16:00:00,Vân Hà,60.9,66.8,,9.5,,845.2,153.0,56.0,,8.0,,5.0,153.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 17:00:00,Vân Hà,47.2,51.6,,13.4,,327.9,130.0,48.0,,3.0,,7.0,130.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 18:00:00,Vân Hà,47.6,52.0,,17.1,,319.9,130.0,48.0,,3.0,,9.0,130.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 19:00:00,Vân Hà,41.4,45.4,,19.7,,292.5,115.0,42.0,,3.0,,10.0,115.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 20:00:00,Vân Hà,34.8,38.3,,21.5,,273.9,99.0,35.0,,3.0,,11.0,99.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 21:00:00,Vân Hà,29.8,32.8,,19.3,,234.2,88.0,30.0,,2.0,,10.0,88.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 22:00:00,Vân Hà,26.0,28.7,,17.6,,213.9,80.0,27.0,,2.0,,9.0,80.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 23:00:00,Vân Hà,34.4,37.8,,11.9,,171.4,98.0,35.0,,2.0,,6.0,98.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 00:00:00,Vân Hà,45.0,49.3,,11.3,,262.5,124.0,46.0,,3.0,,6.0,124.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 01:00:00,Vân Hà,39.9,43.7,,8.1,,206.0,111.0,40.0,,2.0,,4.0,111.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 02:00:00,Vân Hà,30.0,33.0,,5.8,,132.3,88.0,31.0,,1.0,,3.0,88.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 03:00:00,Vân Hà,38.2,41.9,,5.3,,125.1,107.0,39.0,,1.0,,3.0,107.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 04:00:00,Vân Hà,33.5,36.8,,5.5,,98.1,96.0,34.0,,1.0,,3.0,96.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 05:00:00,Vân Hà,28.9,31.8,,8.1,,89.2,86.0,29.0,,1.0,,4.0,86.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 06:00:00,Vân Hà,22.3,24.7,,7.7,,105.7,72.0,23.0,,1.0,,4.0,72.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 07:00:00,Vân Hà,26.5,29.2,,8.5,,212.7,81.0,27.0,,2.0,,4.0,81.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 08:00:00,Vân Hà,32.6,35.8,,11.3,,784.3,94.0,33.0,,8.0,,6.0,94.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 09:00:00,Vân Hà,33.3,36.6,,13.9,,682.3,96.0,34.0,,7.0,,7.0,96.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 10:00:00,Vân Hà,25.2,27.8,,15.2,,365.3,78.0,26.0,,4.0,,8.0,78.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 11:00:00,Vân Hà,26.4,29.1,,15.7,,355.1,81.0,27.0,,4.0,,8.0,81.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 12:00:00,Vân Hà,26.0,28.6,,14.6,,330.6,80.0,26.0,,3.0,,7.0,80.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 13:00:00,Vân Hà,22.5,24.9,,15.1,,297.8,72.0,23.0,,3.0,,8.0,72.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 14:00:00,Vân Hà,16.8,18.7,,13.0,,323.7,60.0,17.0,,3.0,,7.0,60.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 15:00:00,Vân Hà,22.0,24.3,,12.8,,288.0,71.0,22.0,,3.0,,6.0,71.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 16:00:00,Vân Hà,20.4,22.6,,14.4,,277.5,68.0,21.0,,3.0,,7.0,68.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 17:00:00,Vân Hà,21.6,23.8,,11.5,,292.9,71.0,22.0,,3.0,,6.0,71.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 18:00:00,Vân Hà,27.1,29.9,,13.2,,351.2,82.0,28.0,,3.0,,7.0,82.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 19:00:00,Vân Hà,28.6,31.5,,15.9,,280.3,85.0,29.0,,3.0,,8.0,85.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 20:00:00,Vân Hà,37.4,41.0,,13.3,,308.0,105.0,38.0,,3.0,,7.0,105.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 21:00:00,Vân Hà,40.5,44.4,,13.1,,242.1,113.0,41.0,,2.0,,7.0,113.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 22:00:00,Vân Hà,42.1,46.1,,10.5,,178.2,117.0,43.0,,2.0,,5.0,117.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-12 23:00:00,Vân Hà,26.9,29.6,,7.8,,122.8,82.0,27.0,,1.0,,4.0,82.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 00:00:00,Vân Hà,28.3,31.2,,6.6,,100.2,85.0,29.0,,1.0,,3.0,85.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 01:00:00,Vân Hà,26.6,29.3,,6.5,,72.0,81.0,27.0,,1.0,,3.0,81.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 02:00:00,Vân Hà,29.7,32.7,,5.6,,66.5,88.0,30.0,,1.0,,3.0,88.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 03:00:00,Vân Hà,24.8,27.4,,5.2,,63.4,77.0,25.0,,1.0,,3.0,77.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 04:00:00,Vân Hà,29.6,32.6,,5.3,,57.4,88.0,30.0,,1.0,,3.0,88.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 05:00:00,Vân Hà,26.5,29.2,,5.8,,77.7,81.0,27.0,,1.0,,3.0,81.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 06:00:00,Vân Hà,29.3,32.2,,7.2,,165.3,87.0,30.0,,2.0,,4.0,87.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 07:00:00,Vân Hà,27.0,29.7,,10.0,,204.7,82.0,28.0,,2.0,,5.0,82.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 08:00:00,Vân Hà,25.8,28.4,,12.7,,426.2,79.0,26.0,,4.0,,6.0,79.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 09:00:00,Vân Hà,30.9,34.0,,15.0,,449.6,90.0,31.0,,4.0,,8.0,90.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 10:00:00,Vân Hà,28.5,31.4,,14.9,,315.3,85.0,29.0,,3.0,,7.0,85.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 11:00:00,Vân Hà,29.2,32.1,,14.9,,287.7,87.0,30.0,,3.0,,7.0,87.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 12:00:00,Vân Hà,26.7,29.4,,14.5,,193.5,81.0,27.0,,2.0,,7.0,81.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 13:00:00,Vân Hà,21.9,24.2,,12.3,,185.2,71.0,22.0,,2.0,,6.0,71.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 14:00:00,Vân Hà,20.0,20.1,,11.8,,156.8,67.0,19.0,,2.0,,6.0,67.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 15:00:00,Vân Hà,20.5,22.7,,11.2,,189.1,68.0,21.0,,2.0,,6.0,68.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 16:00:00,Vân Hà,14.7,16.5,,10.5,,174.6,56.0,15.0,,2.0,,5.0,56.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 17:00:00,Vân Hà,18.3,20.3,,10.7,,237.5,63.0,19.0,,2.0,,5.0,63.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 18:00:00,Vân Hà,30.0,33.0,,12.9,,279.2,88.0,31.0,,3.0,,6.0,88.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 19:00:00,Vân Hà,38.7,42.4,,14.3,,325.6,108.0,39.0,,3.0,,7.0,108.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 20:00:00,Vân Hà,31.0,34.0,,15.5,,346.6,91.0,31.0,,3.0,,8.0,91.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 21:00:00,Vân Hà,25.4,27.9,,14.4,,252.4,79.0,26.0,,3.0,,7.0,79.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 22:00:00,Vân Hà,42.4,46.4,,11.4,,265.1,118.0,43.0,,3.0,,6.0,118.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-13 23:00:00,Vân Hà,29.9,32.9,,10.8,,152.9,88.0,30.0,,2.0,,5.0,88.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-14 00:00:00,Vân Hà,32.6,35.8,,11.8,,172.5,94.0,33.0,,2.0,,6.0,94.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-14 01:00:00,Vân Hà,32.4,35.6,,8.3,,101.6,94.0,33.0,,1.0,,4.0,94.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-14 02:00:00,Vân Hà,32.0,35.2,,6.6,,78.1,93.0,33.0,,1.0,,3.0,93.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-14 03:00:00,Vân Hà,32.0,35.2,,5.8,,61.8,93.0,33.0,,1.0,,3.0,93.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-14 04:00:00,Vân Hà,37.3,40.9,,5.7,,84.8,105.0,38.0,,1.0,,3.0,105.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-14 05:00:00,Vân Hà,27.9,30.7,,5.4,,125.7,84.0,28.0,,1.0,,3.0,84.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-14 06:00:00,Vân Hà,36.6,40.1,,6.2,,205.1,103.0,37.0,,2.0,,3.0,103.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-14 07:00:00,Vân Hà,38.9,42.6,,7.3,,207.5,109.0,39.0,,2.0,,4.0,109.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-14 08:00:00,Vân Hà,41.4,45.3,,7.7,,334.1,115.0,42.0,,3.0,,4.0,115.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-14 09:00:00,Vân Hà,25.8,28.4,,7.3,,307.4,79.0,26.0,,3.0,,4.0,79.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-14 10:00:00,Vân Hà,27.8,30.6,,8.8,,215.2,84.0,28.0,,2.0,,4.0,84.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
