location_id,location_name,datetimeLocal,latitude,longitude,co,no2,o3,pm10,pm2.5,so2,AQI
2161290,An Khanh,2025-04-25T14:00:00+07:00,21.0024,105.7181,551.5,22.5,18.17,18.8,17.6,0.12,63.0
2161290,An Khanh,2025-04-25T15:00:00+07:00,21.0024,105.7181,541.8,27.7,18.17,32.7,32.2,0.12,93.0
2161290,An Khanh,2025-04-25T16:00:00+07:00,21.0024,105.7181,646.3,35.5,18.17,32.7,32.3,0.12,93.0
2161290,An Khanh,2025-04-25T17:00:00+07:00,21.0024,105.7181,692.8,34.3,18.17,34.1,33.2,0.12,95.0
2161290,An Khanh,2025-04-25T18:00:00+07:00,21.0024,105.7181,636.6,27.4,18.17,37.7,37.1,0.12,105.0
2161290,An Khanh,2025-04-25T19:00:00+07:00,21.0024,105.7181,725.3,35.7,18.17,41.9,38.8,0.12,109.0
2161290,An Khanh,2025-04-25T20:00:00+07:00,21.0024,105.7181,828.1,40.0,18.17,46.1,41.6,0.12,116.0
2161290,An Khanh,2025-04-25T21:00:00+07:00,21.0024,105.7181,1072.8,37.0,18.17,75.3,68.5,0.12,158.0
2161290,An Khanh,2025-04-25T22:00:00+07:00,21.0024,105.7181,937.3,35.6,18.17,48.2,43.5,0.12,121.0
2161290,An Khanh,2025-04-25T23:00:00+07:00,21.0024,105.7181,465.7,25.1,18.17,36.4,32.6,0.12,94.0
2161290,An Khanh,2025-04-26T00:00:00+07:00,21.0024,105.7181,248.7,21.4,18.17,26.1,23.2,0.12,74.0
2161290,An Khanh,2025-04-26T01:00:00+07:00,21.0024,105.7181,245.2,21.1,18.17,27.2,24.2,0.12,76.0
2161290,An Khanh,2025-04-26T02:00:00+07:00,21.0024,105.7181,302.6,23.8,18.17,23.0,20.3,0.12,68.0
2161290,An Khanh,2025-04-26T03:00:00+07:00,21.0024,105.7181,332.5,21.2,18.17,21.4,18.9,0.12,65.0
2161290,An Khanh,2025-04-26T04:00:00+07:00,21.0024,105.7181,325.1,21.2,18.17,21.9,19.4,0.12,66.0
2161290,An Khanh,2025-04-26T05:00:00+07:00,21.0024,105.7181,353.4,22.3,18.17,24.8,22.1,0.12,72.0
2161290,An Khanh,2025-04-26T06:00:00+07:00,21.0024,105.7181,617.5,25.9,18.17,31.0,27.7,0.12,84.0
2161290,An Khanh,2025-04-26T07:00:00+07:00,21.0024,105.7181,619.6,24.5,18.17,20.7,18.3,0.12,64.0
2161290,An Khanh,2025-04-26T08:00:00+07:00,21.0024,105.7181,713.7,26.5,18.17,23.0,20.4,0.12,68.0
2161290,An Khanh,2025-04-28T19:00:00+07:00,21.0024,105.7181,852.9,37.3,18.17,27.3,24.3,0.12,77.0
2161290,An Khanh,2025-04-28T20:00:00+07:00,21.0024,105.7181,1033.7,43.6,18.17,31.1,27.8,0.12,84.0
2161290,An Khanh,2025-04-28T21:00:00+07:00,21.0024,105.7181,792.3,27.5,18.17,24.6,21.9,0.12,72.0
2161290,An Khanh,2025-04-28T22:00:00+07:00,21.0024,105.7181,752.8,25.2,18.17,26.6,23.7,0.12,75.0
2161290,An Khanh,2025-04-28T23:00:00+07:00,21.0024,105.7181,748.3,33.0,18.17,26.6,23.6,0.12,75.0
2161290,An Khanh,2025-04-29T00:00:00+07:00,21.0024,105.7181,908.6,42.6,18.17,33.5,30.0,0.12,89.0
2161290,An Khanh,2025-04-29T01:00:00+07:00,21.0024,105.7181,920.7,45.7,18.17,34.6,31.1,0.12,91.0
2161290,An Khanh,2025-04-29T02:00:00+07:00,21.0024,105.7181,862.6,42.8,18.17,34.5,31.0,0.12,91.0
2161290,An Khanh,2025-04-29T03:00:00+07:00,21.0024,105.7181,826.0,39.7,18.17,35.5,31.8,0.12,92.0
2161290,An Khanh,2025-04-29T04:00:00+07:00,21.0024,105.7181,844.6,39.0,18.17,37.2,33.4,0.12,96.0
2161290,An Khanh,2025-04-29T05:00:00+07:00,21.0024,105.7181,845.7,42.0,18.17,37.5,33.6,0.12,96.0
2161290,An Khanh,2025-04-29T06:00:00+07:00,21.0024,105.7181,806.3,35.1,18.17,34.9,31.3,0.12,91.0
2161290,An Khanh,2025-04-29T07:00:00+07:00,21.0024,105.7181,762.0,31.3,18.17,33.3,29.9,0.12,88.0
2161290,An Khanh,2025-04-29T08:00:00+07:00,21.0024,105.7181,917.8,34.1,18.17,30.5,27.3,0.12,83.0
2161290,An Khanh,2025-04-29T09:00:00+07:00,21.0024,105.7181,996.5,36.7,18.17,27.8,24.8,0.12,78.0
2161290,An Khanh,2025-04-29T10:00:00+07:00,21.0024,105.7181,694.4,32.1,18.17,23.3,20.6,0.12,69.0
2161290,An Khanh,2025-04-29T11:00:00+07:00,21.0024,105.7181,569.3,31.8,18.17,17.4,15.5,0.12,58.0
2161290,An Khanh,2025-04-29T12:00:00+07:00,21.0024,105.7181,540.2,27.7,18.17,17.5,15.3,0.12,58.0
2161290,An Khanh,2025-04-29T13:00:00+07:00,21.0024,105.7181,456.1,22.9,18.17,20.4,18.0,0.12,63.0
2161290,An Khanh,2025-04-29T14:00:00+07:00,21.0024,105.7181,484.9,26.2,18.17,23.7,21.0,0.12,70.0
2161290,An Khanh,2025-04-29T15:00:00+07:00,21.0024,105.7181,529.8,19.0,18.17,28.1,27.5,0.12,83.0
2161290,An Khanh,2025-04-29T16:00:00+07:00,21.0024,105.7181,548.9,24.0,18.17,27.6,25.6,0.12,79.0
2161290,An Khanh,2025-04-29T17:00:00+07:00,21.0024,105.7181,762.0,28.3,18.17,35.3,32.5,0.12,94.0
2161290,An Khanh,2025-05-01T14:00:00+07:00,21.0024,105.7181,206.7,18.7,18.17,11.2,10.7,0.12,45.0
2161290,An Khanh,2025-05-01T15:00:00+07:00,21.0024,105.7181,234.4,15.5,18.17,9.9,9.3,0.12,39.0
2161290,An Khanh,2025-05-01T16:00:00+07:00,21.0024,105.7181,236.6,17.2,18.17,8.4,7.6,0.12,32.0
2161290,An Khanh,2025-05-01T17:00:00+07:00,21.0024,105.7181,326.0,21.2,18.17,9.0,8.0,0.12,33.0
2161290,An Khanh,2025-05-01T18:00:00+07:00,21.0024,105.7181,412.1,16.5,18.17,12.7,11.6,0.12,48.0
2161290,An Khanh,2025-05-01T19:00:00+07:00,21.0024,105.7181,598.9,21.1,18.17,21.0,20.5,0.12,69.0
2161290,An Khanh,2025-05-01T20:00:00+07:00,21.0024,105.7181,621.8,24.9,18.17,15.8,13.8,0.12,55.0
2161290,An Khanh,2025-05-01T21:00:00+07:00,21.0024,105.7181,680.8,27.5,18.17,16.3,14.2,0.12,55.0
2161290,An Khanh,2025-05-01T22:00:00+07:00,21.0024,105.7181,714.3,24.3,18.17,15.2,13.2,0.12,53.0
2161290,An Khanh,2025-05-01T23:00:00+07:00,21.0024,105.7181,643.6,24.1,18.17,15.4,13.4,0.12,54.0
2161290,An Khanh,2025-05-02T00:00:00+07:00,21.0024,105.7181,619.2,25.6,18.17,15.8,13.7,0.12,54.0
2161290,An Khanh,2025-05-02T01:00:00+07:00,21.0024,105.7181,465.6,25.3,18.17,15.0,13.0,0.12,53.0
2161290,An Khanh,2025-05-02T02:00:00+07:00,21.0024,105.7181,426.3,21.2,18.17,15.7,13.6,0.12,54.0
2161290,An Khanh,2025-05-02T03:00:00+07:00,21.0024,105.7181,481.7,23.8,18.17,16.7,14.6,0.12,56.0
2161290,An Khanh,2025-05-02T04:00:00+07:00,21.0024,105.7181,429.0,29.8,18.17,16.5,14.4,0.12,56.0
2161290,An Khanh,2025-05-02T05:00:00+07:00,21.0024,105.7181,484.1,24.9,18.17,18.4,16.1,0.12,59.0
2161290,An Khanh,2025-05-02T06:00:00+07:00,21.0024,105.7181,834.9,24.0,18.17,24.5,21.8,0.12,71.0
2161290,An Khanh,2025-05-02T07:00:00+07:00,21.0024,105.7181,1419.6,33.5,18.17,36.7,33.0,0.12,95.0
2161290,An Khanh,2025-05-02T08:00:00+07:00,21.0024,105.7181,1512.6,40.0,18.17,44.9,40.8,0.12,114.0
2161290,An Khanh,2025-05-02T09:00:00+07:00,21.0024,105.7181,960.9,34.6,18.17,40.2,38.6,0.12,109.0
2161290,An Khanh,2025-05-02T10:00:00+07:00,21.0024,105.7181,716.2,22.3,18.17,31.2,29.6,0.12,88.0
2161290,An Khanh,2025-05-02T11:00:00+07:00,21.0024,105.7181,660.5,22.1,18.17,25.6,24.3,0.12,77.0
2161290,An Khanh,2025-05-02T12:00:00+07:00,21.0024,105.7181,473.1,23.8,18.17,19.0,17.9,0.12,63.0
2161290,An Khanh,2025-05-02T13:00:00+07:00,21.0024,105.7181,350.6,25.4,18.17,12.6,11.7,0.12,49.0
2161290,An Khanh,2025-05-02T14:00:00+07:00,21.0024,105.7181,404.0,24.1,18.17,14.4,13.8,0.12,55.0
2161290,An Khanh,2025-05-02T15:00:00+07:00,21.0024,105.7181,348.6,23.7,18.17,12.3,11.5,0.12,48.0
2161290,An Khanh,2025-05-02T16:00:00+07:00,21.0024,105.7181,350.7,23.5,18.17,11.7,10.9,0.12,45.0
2161290,An Khanh,2025-05-02T17:00:00+07:00,21.0024,105.7181,336.7,23.9,18.17,10.9,9.8,0.12,41.0
2161290,An Khanh,2025-05-02T18:00:00+07:00,21.0024,105.7181,523.9,29.0,18.17,19.2,18.7,0.12,65.0
2161290,An Khanh,2025-05-02T19:00:00+07:00,21.0024,105.7181,475.1,32.0,18.17,29.9,29.0,0.12,87.0
2161290,An Khanh,2025-05-02T20:00:00+07:00,21.0024,105.7181,385.2,23.7,18.17,29.6,27.5,0.12,83.0
2161290,An Khanh,2025-05-02T21:00:00+07:00,21.0024,105.7181,317.7,24.3,18.17,24.7,22.0,0.12,72.0
2161290,An Khanh,2025-05-02T22:00:00+07:00,21.0024,105.7181,329.0,32.0,18.17,24.2,21.5,0.12,71.0
2161290,An Khanh,2025-05-02T23:00:00+07:00,21.0024,105.7181,335.6,35.4,18.17,22.0,19.4,0.12,66.0
2161290,An Khanh,2025-05-03T00:00:00+07:00,21.0024,105.7181,282.0,35.7,18.17,22.4,19.8,0.12,67.0
2161290,An Khanh,2025-05-03T01:00:00+07:00,21.0024,105.7181,212.0,33.1,18.17,23.5,20.8,0.12,69.0
2161290,An Khanh,2025-05-03T02:00:00+07:00,21.0024,105.7181,173.6,26.8,18.17,23.2,20.5,0.12,69.0
2161290,An Khanh,2025-05-03T03:00:00+07:00,21.0024,105.7181,184.1,28.9,18.17,23.8,21.1,0.12,70.0
2161290,An Khanh,2025-05-03T04:00:00+07:00,21.0024,105.7181,220.9,37.6,18.17,28.3,25.3,0.12,79.0
2161290,An Khanh,2025-05-03T05:00:00+07:00,21.0024,105.7181,225.5,43.5,18.17,29.4,26.3,0.12,81.0
2161290,An Khanh,2025-05-03T06:00:00+07:00,21.0024,105.7181,298.6,44.2,18.17,31.2,27.9,0.12,84.0
2161290,An Khanh,2025-05-03T07:00:00+07:00,21.0024,105.7181,370.9,41.1,18.17,33.0,29.6,0.12,88.0
2161290,An Khanh,2025-05-03T08:00:00+07:00,21.0024,105.7181,530.1,34.8,18.17,31.1,27.9,0.12,84.0
2161290,An Khanh,2025-05-03T09:00:00+07:00,21.0024,105.7181,432.3,33.9,18.17,26.4,23.8,0.12,76.0
2161290,An Khanh,2025-05-03T10:00:00+07:00,21.0024,105.7181,404.8,20.4,18.17,26.1,25.4,0.12,79.0
2161290,An Khanh,2025-05-03T11:00:00+07:00,21.0024,105.7181,452.2,22.1,18.17,27.0,26.3,0.12,81.0
2161290,An Khanh,2025-05-03T12:00:00+07:00,21.0024,105.7181,405.3,20.8,18.17,27.1,26.4,0.12,81.0
2161290,An Khanh,2025-05-03T13:00:00+07:00,21.0024,105.7181,367.5,25.5,18.17,25.8,24.9,0.12,78.0
2161290,An Khanh,2025-05-03T14:00:00+07:00,21.0024,105.7181,351.7,25.9,18.17,25.9,25.1,0.12,78.0
2161290,An Khanh,2025-05-03T15:00:00+07:00,21.0024,105.7181,331.9,23.3,18.17,23.3,23.1,0.12,74.0
2161290,An Khanh,2025-05-03T16:00:00+07:00,21.0024,105.7181,310.0,22.8,18.17,21.2,21.1,0.12,70.0
2161290,An Khanh,2025-05-03T17:00:00+07:00,21.0024,105.7181,353.2,20.0,18.17,22.5,21.3,0.12,70.0
2161290,An Khanh,2025-05-03T18:00:00+07:00,21.0024,105.7181,410.4,22.2,18.17,22.5,20.0,0.12,68.0
2161290,An Khanh,2025-05-03T19:00:00+07:00,21.0024,105.7181,313.6,18.1,18.17,19.2,16.8,0.12,61.0
2161290,An Khanh,2025-05-03T20:00:00+07:00,21.0024,105.7181,305.7,21.5,18.17,20.2,17.8,0.12,63.0
2161290,An Khanh,2025-05-03T21:00:00+07:00,21.0024,105.7181,240.3,23.9,18.17,19.8,17.5,0.12,62.0
2161290,An Khanh,2025-05-03T22:00:00+07:00,21.0024,105.7181,185.2,21.1,18.17,19.2,16.9,0.12,61.0
2161290,An Khanh,2025-05-03T23:00:00+07:00,21.0024,105.7181,208.0,20.8,18.17,21.1,18.6,0.12,65.0
2161290,An Khanh,2025-05-04T00:00:00+07:00,21.0024,105.7181,182.4,21.0,18.17,21.9,19.3,0.12,66.0
2161290,An Khanh,2025-05-04T01:00:00+07:00,21.0024,105.7181,167.2,23.7,18.17,21.6,19.1,0.12,66.0
2161290,An Khanh,2025-05-04T02:00:00+07:00,21.0024,105.7181,167.6,25.8,18.17,23.4,20.7,0.12,69.0
2161290,An Khanh,2025-05-04T03:00:00+07:00,21.0024,105.7181,145.9,25.0,18.17,22.8,20.2,0.12,68.0
2161290,An Khanh,2025-05-04T04:00:00+07:00,21.0024,105.7181,206.0,30.0,18.17,25.4,22.6,0.12,73.0
2161290,An Khanh,2025-05-04T05:00:00+07:00,21.0024,105.7181,238.7,32.1,18.17,26.6,23.7,0.12,75.0
2161290,An Khanh,2025-05-04T06:00:00+07:00,21.0024,105.7181,237.0,38.7,18.17,28.1,25.0,0.12,78.0
2161290,An Khanh,2025-05-04T07:00:00+07:00,21.0024,105.7181,402.9,29.2,18.17,27.0,24.0,0.12,76.0
2161290,An Khanh,2025-05-04T08:00:00+07:00,21.0024,105.7181,644.6,35.5,18.17,25.5,22.7,0.12,73.0
2161290,An Khanh,2025-05-04T09:00:00+07:00,21.0024,105.7181,371.6,25.7,18.17,24.6,21.9,0.12,72.0
2161290,An Khanh,2025-05-04T10:00:00+07:00,21.0024,105.7181,443.2,21.8,18.17,32.0,29.2,0.12,87.0
2161290,An Khanh,2025-05-04T11:00:00+07:00,21.0024,105.7181,476.2,18.2,18.17,29.8,27.6,0.12,84.0
2161290,An Khanh,2025-05-04T12:00:00+07:00,21.0024,105.7181,467.4,19.1,18.17,28.3,26.0,0.12,80.0
2161290,An Khanh,2025-05-04T13:00:00+07:00,21.0024,105.7181,407.8,20.6,18.17,24.8,23.8,0.12,76.0
2161290,An Khanh,2025-05-04T14:00:00+07:00,21.0024,105.7181,473.8,24.1,18.17,24.2,23.3,0.12,75.0
2161290,An Khanh,2025-05-04T15:00:00+07:00,21.0024,105.7181,307.5,24.5,18.17,28.8,26.1,0.12,80.0
2161290,An Khanh,2025-05-04T16:00:00+07:00,21.0024,105.7181,240.1,24.8,18.17,13.6,11.7,0.12,49.0
2161290,An Khanh,2025-05-04T17:00:00+07:00,21.0024,105.7181,260.2,23.9,18.17,9.1,7.1,0.12,30.0
2161290,An Khanh,2025-05-04T18:00:00+07:00,21.0024,105.7181,457.5,17.8,18.17,11.8,9.5,0.12,40.0
2161290,An Khanh,2025-05-04T19:00:00+07:00,21.0024,105.7181,429.6,21.3,18.17,9.8,8.3,0.12,35.0
2161290,An Khanh,2025-05-04T20:00:00+07:00,21.0024,105.7181,506.5,48.0,18.17,14.4,12.5,0.12,52.0
2161290,An Khanh,2025-05-04T21:00:00+07:00,21.0024,105.7181,401.5,54.9,18.17,23.6,21.0,0.12,70.0
2161290,An Khanh,2025-05-04T22:00:00+07:00,21.0024,105.7181,467.9,56.7,18.17,21.5,19.0,0.12,66.0
2161290,An Khanh,2025-05-04T23:00:00+07:00,21.0024,105.7181,454.1,55.0,18.17,25.0,22.2,0.12,72.0
2161290,An Khanh,2025-05-05T00:00:00+07:00,21.0024,105.7181,358.2,57.3,18.17,24.6,21.8,0.12,71.0
2161290,An Khanh,2025-05-05T01:00:00+07:00,21.0024,105.7181,352.2,40.6,18.17,34.1,30.6,0.12,90.0
2161290,An Khanh,2025-05-05T02:00:00+07:00,21.0024,105.7181,366.6,34.2,18.17,38.3,34.5,0.12,98.0
2161290,An Khanh,2025-05-05T03:00:00+07:00,21.0024,105.7181,671.4,44.7,18.17,40.2,36.1,0.12,102.0
2161290,An Khanh,2025-05-05T04:00:00+07:00,21.0024,105.7181,771.9,30.9,18.17,40.3,36.3,0.12,103.0
2161290,An Khanh,2025-05-05T05:00:00+07:00,21.0024,105.7181,799.6,29.3,18.17,41.0,36.9,0.12,104.0
2161290,An Khanh,2025-05-05T06:00:00+07:00,21.0024,105.7181,374.5,23.1,18.17,38.0,34.1,0.12,97.0
2161290,An Khanh,2025-05-05T07:00:00+07:00,21.0024,105.7181,482.5,27.5,18.17,39.1,35.2,0.12,100.0
2161292,So 46 pho Luu Quang Vu,2025-04-06T08:00:00+07:00,21.0152,105.7999,481.1,88.14,18.17,47.95,41.83,0.12,117.0
2161292,So 46 pho Luu Quang Vu,2025-04-06T09:00:00+07:00,21.0152,105.7999,481.1,89.76,18.17,47.95,40.65,0.12,114.0
2161292,So 46 pho Luu Quang Vu,2025-04-06T10:00:00+07:00,21.0152,105.7999,481.1,88.13,18.17,47.95,58.69,0.12,153.0
2161292,So 46 pho Luu Quang Vu,2025-04-06T11:00:00+07:00,21.0152,105.7999,481.1,88.47,18.17,47.95,53.02,0.12,144.0
2161292,So 46 pho Luu Quang Vu,2025-04-06T12:00:00+07:00,21.0152,105.7999,481.1,88.91,18.17,47.95,53.75,0.12,146.0
2161292,So 46 pho Luu Quang Vu,2025-04-06T13:00:00+07:00,21.0152,105.7999,481.1,87.18,18.17,47.95,54.92,0.12,149.0
2161292,So 46 pho Luu Quang Vu,2025-04-06T14:00:00+07:00,21.0152,105.7999,481.1,87.43,18.17,47.95,65.39,0.12,156.0
2161292,So 46 pho Luu Quang Vu,2025-04-06T15:00:00+07:00,21.0152,105.7999,481.1,84.51,18.17,47.95,69.66,0.12,158.0
2161292,So 46 pho Luu Quang Vu,2025-04-06T16:00:00+07:00,21.0152,105.7999,481.1,86.95,18.17,47.95,75.62,0.12,161.0
2161292,So 46 pho Luu Quang Vu,2025-04-06T17:00:00+07:00,21.0152,105.7999,481.1,87.64,18.17,47.95,51.73,0.12,141.0
2161292,So 46 pho Luu Quang Vu,2025-04-06T18:00:00+07:00,21.0152,105.7999,481.1,86.94,18.17,47.95,37.0,0.12,105.0
2161292,So 46 pho Luu Quang Vu,2025-04-06T19:00:00+07:00,21.0152,105.7999,481.1,88.04,18.17,47.95,34.88,0.12,99.0
2161292,So 46 pho Luu Quang Vu,2025-04-06T20:00:00+07:00,21.0152,105.7999,481.1,87.14,18.17,47.95,27.65,0.12,86.0
2161292,So 46 pho Luu Quang Vu,2025-04-06T21:00:00+07:00,21.0152,105.7999,481.1,86.24,18.17,47.95,45.45,0.12,126.0
2161292,So 46 pho Luu Quang Vu,2025-04-06T22:00:00+07:00,21.0152,105.7999,481.1,87.16,18.17,47.95,34.61,0.12,98.0
2161292,So 46 pho Luu Quang Vu,2025-04-06T23:00:00+07:00,21.0152,105.7999,481.1,84.59,18.17,47.95,34.18,0.12,97.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T00:00:00+07:00,21.0152,105.7999,481.1,85.55,18.17,47.95,31.99,0.12,93.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T01:00:00+07:00,21.0152,105.7999,481.1,84.41,18.17,47.95,35.78,0.12,102.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T02:00:00+07:00,21.0152,105.7999,481.1,86.6,18.17,47.95,27.59,0.12,85.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T03:00:00+07:00,21.0152,105.7999,481.1,83.85,18.17,47.95,22.75,0.12,82.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T04:00:00+07:00,21.0152,105.7999,481.1,84.91,18.17,47.95,25.89,0.12,83.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T05:00:00+07:00,21.0152,105.7999,481.1,83.85,18.17,47.95,24.33,0.12,82.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T06:00:00+07:00,21.0152,105.7999,481.1,84.63,18.17,47.95,23.54,0.12,83.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T07:00:00+07:00,21.0152,105.7999,481.1,83.1,18.17,47.95,42.67,0.12,119.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T08:00:00+07:00,21.0152,105.7999,481.1,84.97,18.17,47.95,38.21,0.12,108.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T09:00:00+07:00,21.0152,105.7999,481.1,83.78,18.17,47.95,42.61,0.12,118.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T10:00:00+07:00,21.0152,105.7999,481.1,86.18,18.17,47.95,51.01,0.12,139.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T11:00:00+07:00,21.0152,105.7999,481.1,87.05,18.17,47.95,45.09,0.12,125.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T12:00:00+07:00,21.0152,105.7999,481.1,87.28,18.17,47.95,36.99,0.12,105.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T13:00:00+07:00,21.0152,105.7999,481.1,85.41,18.17,47.95,50.21,0.12,137.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T14:00:00+07:00,21.0152,105.7999,481.1,85.66,18.17,47.95,46.94,0.12,129.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T15:00:00+07:00,21.0152,105.7999,481.1,83.8,18.17,47.95,55.23,0.12,150.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T16:00:00+07:00,21.0152,105.7999,481.1,86.02,18.17,47.95,45.37,0.12,125.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T17:00:00+07:00,21.0152,105.7999,481.1,86.92,18.17,47.95,50.17,0.12,137.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T18:00:00+07:00,21.0152,105.7999,481.1,87.77,18.17,47.95,74.04,0.12,161.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T19:00:00+07:00,21.0152,105.7999,481.1,85.34,18.17,47.95,79.19,0.12,163.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T20:00:00+07:00,21.0152,105.7999,481.1,88.45,18.17,47.95,62.94,0.12,155.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T21:00:00+07:00,21.0152,105.7999,481.1,85.04,18.17,47.95,66.31,0.12,157.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T22:00:00+07:00,21.0152,105.7999,481.1,84.95,18.17,47.95,78.84,0.12,163.0
2161292,So 46 pho Luu Quang Vu,2025-04-07T23:00:00+07:00,21.0152,105.7999,481.1,83.97,18.17,47.95,67.14,0.12,157.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T00:00:00+07:00,21.0152,105.7999,481.1,84.95,18.17,47.95,58.5,0.12,153.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T01:00:00+07:00,21.0152,105.7999,481.1,83.32,18.17,47.95,61.51,0.12,154.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T02:00:00+07:00,21.0152,105.7999,481.1,85.39,18.17,47.95,44.27,0.12,123.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T03:00:00+07:00,21.0152,105.7999,481.1,83.63,18.17,47.95,43.23,0.12,120.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T04:00:00+07:00,21.0152,105.7999,481.1,84.87,18.17,47.95,62.69,0.12,155.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T05:00:00+07:00,21.0152,105.7999,481.1,82.4,18.17,47.95,56.9,0.12,152.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T06:00:00+07:00,21.0152,105.7999,481.1,83.72,18.17,47.95,59.66,0.12,153.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T07:00:00+07:00,21.0152,105.7999,481.1,83.48,18.17,47.95,66.5,0.12,157.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T08:00:00+07:00,21.0152,105.7999,481.1,85.95,18.17,47.95,61.85,0.12,154.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T09:00:00+07:00,21.0152,105.7999,481.1,84.91,18.17,47.95,67.19,0.12,157.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T10:00:00+07:00,21.0152,105.7999,481.1,87.57,18.17,47.95,50.18,0.12,137.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T11:00:00+07:00,21.0152,105.7999,481.1,87.29,18.17,47.95,58.5,0.12,153.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T12:00:00+07:00,21.0152,105.7999,481.1,90.34,18.17,47.95,40.44,0.12,113.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T13:00:00+07:00,21.0152,105.7999,481.1,85.97,18.17,47.95,30.58,0.12,90.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T14:00:00+07:00,21.0152,105.7999,481.1,86.44,18.17,47.95,53.95,0.12,147.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T15:00:00+07:00,21.0152,105.7999,481.1,89.08,18.17,47.95,55.97,0.12,151.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T16:00:00+07:00,21.0152,105.7999,481.1,84.99,18.17,47.95,53.2,0.12,145.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T17:00:00+07:00,21.0152,105.7999,481.1,87.14,18.17,47.95,50.83,0.12,139.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T18:00:00+07:00,21.0152,105.7999,481.1,85.27,18.17,47.95,44.95,0.12,124.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T19:00:00+07:00,21.0152,105.7999,481.1,86.15,18.17,47.95,47.86,0.12,132.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T20:00:00+07:00,21.0152,105.7999,481.1,86.16,18.17,47.95,46.35,0.12,128.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T21:00:00+07:00,21.0152,105.7999,481.1,84.09,18.17,47.95,46.96,0.12,129.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T22:00:00+07:00,21.0152,105.7999,481.1,84.52,18.17,47.95,48.34,0.12,133.0
2161292,So 46 pho Luu Quang Vu,2025-04-08T23:00:00+07:00,21.0152,105.7999,481.1,82.0,18.17,47.95,36.59,0.12,104.0
2161292,So 46 pho Luu Quang Vu,2025-04-09T00:00:00+07:00,21.0152,105.7999,481.1,83.2,18.17,47.95,41.49,0.12,116.0
2161292,So 46 pho Luu Quang Vu,2025-04-09T01:00:00+07:00,21.0152,105.7999,481.1,82.38,18.17,47.95,45.36,0.12,125.0
2161292,So 46 pho Luu Quang Vu,2025-04-09T02:00:00+07:00,21.0152,105.7999,481.1,85.04,18.17,47.95,39.45,0.12,111.0
2161292,So 46 pho Luu Quang Vu,2025-04-09T03:00:00+07:00,21.0152,105.7999,481.1,81.03,18.17,47.95,49.51,0.12,135.0
2161292,So 46 pho Luu Quang Vu,2025-04-09T04:00:00+07:00,21.0152,105.7999,481.1,82.32,18.17,47.95,50.39,0.12,138.0
2161292,So 46 pho Luu Quang Vu,2025-04-09T05:00:00+07:00,21.0152,105.7999,481.1,80.48,18.17,47.95,43.15,0.12,120.0
2161292,So 46 pho Luu Quang Vu,2025-04-09T06:00:00+07:00,21.0152,105.7999,481.1,83.35,18.17,47.95,47.36,0.12,130.0
